"arm"	"tcn"	"lcn"	"cn_length"	"arm_length"	"frac_of_arm"	"cn_state"	"WGD"	"fcna"	"AS"	"ID"
"12p"	2	1	34648244	34648244	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"12q"	2	1	98954206	98954206	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"14q"	2	1	87783386	87783386	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"15q"	2	1	82211640	82211640	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"16p"	2	1	35238401	35238401	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"17p"	2	1	22256937	22256937	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"18p"	2	1	15366636	15366636	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"18q"	2	1	62544302	62544302	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"19p"	2	1	23989873	23989873	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"19q"	2	1	34393254	34393254	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"20p"	2	1	26301173	26301173	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"20q"	2	1	36535521	36535521	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"21q"	2	1	36796211	36796211	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"22q"	2	1	35095706	35095706	1	"DIPLOID"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"23p"	1	0	55931855	55931855	1	"HETLOSS"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"23q"	1	0	96142738	96142738	1	"HETLOSS"	FALSE	0.218756476664451	7	"c/s_C_000662_P001_d__s_C_0006"
"2p"	2	1	77019171	91765299	0.84	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"2q"	2	1	140643528	150618380	0.93	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"3p"	2	1	90265354	90265354	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"4q"	2	1	137470289	141242487	0.97	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"6p"	2	1	57043297	58618513	0.97	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"7p"	2	1	57860532	57860532	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"7q"	2	1	100971441	100971441	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"9p"	2	1	47153082	47153082	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"9q"	2	1	83720321	93656118	0.89	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"10p"	2	1	39028985	39028985	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"11p"	2	1	49493405	51434042	0.96	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"12q"	2	1	83995456	98386605	0.85	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"13q"	2	1	95623965	95623965	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"15q"	2	1	82219800	82219800	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"16p"	3	0	29562554	35224539	0.84	"CNLOH & GAIN"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"18p"	2	1	15366704	15366704	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"18q"	2	1	62499852	62499852	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"20p"	2	1	26301250	26301250	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"20q"	2	1	36535531	36535531	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"21q"	2	1	36796153	36796153	1	"DIPLOID"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"23p"	1	0	55236423	55236423	1	"HETLOSS"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"23q"	1	0	92489300	92523802	1	"HETLOSS"	FALSE	0.378035308917845	7	"c/s_C_000184_T002_d__s_C_0001"
"2q"	2	1	148508529	150554573	0.99	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"3p"	2	1	80502491	90017641	0.89	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"3q"	3	1	92179032	107246481	0.86	"GAIN"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"4p"	2	1	49606867	49606867	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"5p"	2	1	46265109	46265109	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"6p"	2	1	58626766	58626766	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"6q"	2	1	112062634	112062634	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"7q"	2	1	100971420	100971420	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"8p"	2	1	43655737	43655737	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"10p"	2	1	39161685	39161685	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"10q"	2	1	96126765	96126765	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"11p"	2	1	51428841	51428841	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"11q"	2	1	82613468	82613468	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"12p"	2	1	34648144	34648144	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"16p"	2	1	34584800	34584800	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"17q"	2	1	58789294	58789294	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"18p"	2	1	15366798	15366798	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"19p"	2	1	24399601	24399601	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"19q"	2	1	34402168	34402168	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"20p"	2	1	26301169	26301169	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"20q"	2	1	36535521	36535521	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"21q"	2	1	36796171	36796171	1	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"22q"	2	1	29603300	35093883	0.84	"DIPLOID"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"23p"	1	0	55919312	55919312	1	"HETLOSS"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"23q"	1	0	96142112	96142112	1	"HETLOSS"	FALSE	0.374074759153386	7	"c/s_C_001230_T003_d__s_C_0012"
"1p"	3	1	119533727	120770977	0.99	"GAIN"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"2p"	2	1	76030417	91995867	0.83	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"2q"	2	1	150162451	150496451	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"3p"	2	1	90143417	90143417	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"3q"	2	1	107260646	107260646	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"4p"	2	1	49606671	49606671	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"4q"	2	1	139357596	141219528	0.99	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"5p"	2	1	46264829	46264829	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"5q"	2	1	110077555	133486719	0.82	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"6p"	2	1	58626605	58626605	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"6q"	2	1	91100068	112035436	0.81	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"7p"	2	1	57860831	57860831	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"7q"	2	1	100882919	100882919	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"8p"	3	1	43655737	43655737	1	"GAIN"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"8q"	3	1	102440713	102440713	1	"GAIN"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"9p"	2	1	47153162	47153162	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"9q"	2	1	93628286	93648965	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"10q"	3	1	96126765	96126765	1	"GAIN"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"11p"	2	1	51451093	51451093	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"11q"	2	1	82610323	82612891	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"12q"	2	1	97943456	98120080	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"14q"	2	1	87783414	87783414	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"15q"	2	1	81939350	81939350	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"16p"	2	1	35238447	35238447	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"16q"	2	1	54806459	54806459	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"17p"	2	1	22256856	22256856	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"17q"	2	1	56293961	58788764	0.96	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"18p"	2	1	15352431	15352431	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"18q"	2	1	62499741	62499741	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"19p"	3	1	24399682	24399682	1	"GAIN"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"19q"	3	1	34402068	34402068	1	"GAIN"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"20p"	2	1	26292880	26292880	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"20q"	2	1	36535521	36535521	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"21q"	2	1	36796071	36796071	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"22q"	2	1	35095750	35095750	1	"DIPLOID"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"23p"	1	0	55858996	55858996	1	"HETLOSS"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"23q"	1	0	95875161	95875161	1	"HETLOSS"	FALSE	0.298736608069936	7	"c/s_C_001231_T002_d__s_C_0012"
"1q"	3	1	125112151	127197234	0.98	"GAIN"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"2p"	2	1	92284571	92284571	1	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"3p"	2	1	90265304	90265304	1	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"4p"	2	1	49606967	49606967	1	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"4q"	2	1	133128131	140218808	0.95	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"5p"	2	1	42809191	45424076	0.94	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"7p"	3	1	55560000	57741381	0.96	"GAIN"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"7q"	2	1	100971419	100971419	1	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"11q"	2	1	75414223	82437005	0.91	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"12p"	2	1	28182344	34494953	0.82	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"12q"	2	1	96266434	96266434	1	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"16q"	1	0	41390150	41439191	1	"HETLOSS"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"17p"	1	0	20925840	22242846	0.94	"HETLOSS"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"17q"	2	1	58820594	58820594	1	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"18p"	3	1	12853871	15363031	0.84	"GAIN"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"20p"	2	1	26301173	26301173	1	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"21q"	2	1	31998221	36485798	0.88	"DIPLOID"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"22q"	1	0	35095756	35095756	1	"HETLOSS"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"23p"	1	0	55916624	55916624	1	"HETLOSS"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"23q"	1	0	95875188	95875188	1	"HETLOSS"	FALSE	0.469614448992325	7	"c/s_C_001232_T001_d__s_C_0012"
"2p"	2	1	92261506	92261506	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"3p"	2	1	81571200	87112995	0.94	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"4p"	2	1	49606862	49606862	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"4q"	2	1	141243698	141243698	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"5p"	3	1	45250455	46393790	0.98	"GAIN"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"5q"	2	1	134260524	134260524	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"6p"	2	1	58626605	58626605	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"7p"	2	1	57860870	57860870	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"8p"	1	0	36514882	43655058	0.84	"HETLOSS"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"8q"	4	1	83990271	102362318	0.82	"GAIN"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"9p"	2	1	47153225	47153225	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"9q"	2	1	93656280	93656280	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"10p"	2	1	39028885	39028885	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"10q"	2	1	83411364	96124691	0.87	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"11p"	2	1	47419070	51422926	0.92	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"11q"	2	1	75453634	82580572	0.91	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"12p"	2	1	27935446	34644767	0.81	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"14q"	2	1	87881209	87881209	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"15q"	1	0	69198640	82209129	0.84	"HETLOSS"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"16p"	2	1	34571769	34571769	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"17p"	2	1	22256906	22256906	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"17q"	2	1	54563172	58818810	0.93	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"18p"	2	1	15366648	15366648	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"18q"	2	1	62499752	62499752	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"19q"	2	1	34402168	34402168	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"20p"	2	1	26301233	26301233	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"20q"	2	1	36535531	36535531	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"21q"	2	1	36796200	36796200	1	"DIPLOID"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"22q"	1	0	35093044	35093044	1	"HETLOSS"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"23p"	1	0	55236464	55236464	1	"HETLOSS"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"23q"	1	0	92204450	92239050	1	"HETLOSS"	FALSE	0.334455004909626	7	"c/s_C_001235_T001_d__s_C_0012"
"1q"	4	2	127677066	127677066	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"2q"	4	2	144631651	150620251	0.96	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"3p"	4	2	90265404	90265404	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"3q"	4	2	106261264	106261264	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"4q"	2	0	122531112	141232045	0.87	"LOSS BEFORE"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"5p"	4	2	46264891	46264891	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"8p"	2	0	40837488	40837488	1	"LOSS BEFORE"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"10p"	4	2	39028985	39028985	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"12p"	4	2	34648294	34648294	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"12q"	4	2	98954255	98954255	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"16p"	4	2	34584604	34584604	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"18p"	4	2	15366636	15366636	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"18q"	4	2	57314056	60562132	0.95	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"19p"	4	2	24400248	24400248	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"20p"	4	2	26301206	26301206	1	"TETRAPLOID"	TRUE	0.468437161227402	7	"c/s_C_001240_T001_d__s_C_0012"
"1p"	2	1	118233634	120632121	0.98	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"1q"	2	1	127677216	127677216	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"2q"	2	1	150620373	150620373	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"3p"	2	1	90265299	90265299	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"4p"	2	1	49606817	49606817	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"4q"	2	1	141243833	141243833	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"5p"	2	1	46265019	46265019	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"5q"	2	1	127338908	134141721	0.95	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"6p"	2	1	58626553	58626553	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"7p"	2	1	57860831	57860831	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"7q"	2	1	100971420	100971420	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"8q"	2	1	98525400	98525400	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"9p"	2	1	47153162	47153162	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"9q"	2	1	93656371	93656371	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"10p"	2	1	39028885	39028885	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"10q"	2	1	81541649	95495107	0.85	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"11p"	2	1	51451011	51451011	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"11q"	2	1	82613602	82613602	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"12q"	2	1	79975956	98950589	0.81	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"14q"	2	1	87783771	87783771	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"16p"	2	1	35238447	35238447	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"18p"	2	1	15366704	15366704	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"18q"	2	1	62499652	62499652	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"19p"	2	1	24400282	24400282	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"19q"	2	1	34402120	34402120	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"20p"	2	1	26301169	26301169	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"20q"	2	1	36535521	36535521	1	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"21q"	2	1	32420071	36794053	0.88	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"22q"	2	1	33052970	35025509	0.94	"DIPLOID"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"23p"	1	0	55931912	55931912	1	"HETLOSS"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"23q"	1	0	96109388	96109388	1	"HETLOSS"	FALSE	0.179549868981893	7	"c/s_C_001244_T001_d__s_C_0012"
"3p"	4	2	90265304	90265304	1	"TETRAPLOID"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"4q"	4	2	127589317	140888006	0.91	"TETRAPLOID"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"5q"	3	1	108339560	134271119	0.81	"LOSS AFTER"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"6p"	4	2	58626666	58626666	1	"TETRAPLOID"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"7p"	4	2	55547039	55547039	1	"TETRAPLOID"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"7q"	3	1	75407462	93543036	0.81	"LOSS AFTER"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"9p"	4	2	47153225	47153225	1	"TETRAPLOID"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"9q"	4	2	93656368	93656368	1	"TETRAPLOID"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"12p"	3	1	32693944	34599094	0.94	"LOSS AFTER"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"18p"	2	0	15366598	15366598	1	"LOSS BEFORE"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
"18q"	2	0	62499852	62499852	1	"LOSS BEFORE"	TRUE	0.677273112312953	7	"c/s_C_001247_T001_d__s_C_0012"
