"Gene"	"Match"	"number"	"ID"
"EIF1AY"	1	1	"RP/somatic/s_C_000216_T001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000216_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000216_T001_d__"
"SRY"	1	1	"RP/somatic/s_C_000216_T001_d__"
"RPS4Y1"	1	1	"RP/somatic/s_C_000216_T001_d__"
"ZFY"	1	5	"RP/somatic/s_C_000216_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000216_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000216_T001_d__"
"TBL1Y"	1	3	"RP/somatic/s_C_000216_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000218_T001_d__"
"USP9Y"	1	38	"RP/somatic/s_C_000218_T001_d__"
"DDX3Y"	1	12	"RP/somatic/s_C_000218_T001_d__"
"UTY"	1	25	"RP/somatic/s_C_000218_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000218_T001_d__"
"NLGN4Y"	1	11	"RP/somatic/s_C_000218_T001_d__"
"KDM5D"	1	27	"RP/somatic/s_C_000218_T001_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_000218_T001_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_000218_T001_d__"
"CYorf17"	1	4	"RP/somatic/s_C_000218_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000218_T001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_000218_T001_d__"
"ZFY"	1	11	"RP/somatic/s_C_000218_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000218_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000218_T001_d__"
"AMELY"	1	4	"RP/somatic/s_C_000218_T001_d__"
"TBL1Y"	1	12	"RP/somatic/s_C_000218_T001_d__"
"USP9Y"	1	5	"RP/somatic/s_C_000038_T001_d__"
"DDX3Y"	1	2	"RP/somatic/s_C_000038_T001_d__"
"UTY"	1	6	"RP/somatic/s_C_000038_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000038_T001_d__"
"NLGN4Y"	1	4	"RP/somatic/s_C_000038_T001_d__"
"KDM5D"	1	12	"RP/somatic/s_C_000038_T001_d__"
"RPS4Y2"	1	1	"RP/somatic/s_C_000038_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000038_T001_d__"
"SRY"	1	2	"RP/somatic/s_C_000038_T001_d__"
"RPS4Y1"	1	2	"RP/somatic/s_C_000038_T001_d__"
"ZFY"	1	5	"RP/somatic/s_C_000038_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000038_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000038_T001_d__"
"AMELY"	1	1	"RP/somatic/s_C_000038_T001_d__"
"TBL1Y"	1	2	"RP/somatic/s_C_000038_T001_d__"
"FAM197Y1"	1	2	"RP/somatic/s_C_000054_T001_d__"
"USP9Y"	1	25	"RP/somatic/s_C_000054_T001_d__"
"DDX3Y"	1	11	"RP/somatic/s_C_000054_T001_d__"
"UTY"	1	20	"RP/somatic/s_C_000054_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000054_T001_d__"
"NLGN4Y"	1	9	"RP/somatic/s_C_000054_T001_d__"
"KDM5D"	1	26	"RP/somatic/s_C_000054_T001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000054_T001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_000054_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000054_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000054_T001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_000054_T001_d__"
"ZFY"	1	10	"RP/somatic/s_C_000054_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000054_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000054_T001_d__"
"AMELY"	1	4	"RP/somatic/s_C_000054_T001_d__"
"TBL1Y"	1	10	"RP/somatic/s_C_000054_T001_d__"
"FAM197Y1"	1	2	"RP/somatic/s_C_000224_T001_d__"
"USP9Y"	1	31	"RP/somatic/s_C_000224_T001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_000224_T001_d__"
"UTY"	1	21	"RP/somatic/s_C_000224_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000224_T001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_000224_T001_d__"
"KDM5D"	1	28	"RP/somatic/s_C_000224_T001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000224_T001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_000224_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000224_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000224_T001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_000224_T001_d__"
"ZFY"	1	12	"RP/somatic/s_C_000224_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000224_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000224_T001_d__"
"AMELY"	1	4	"RP/somatic/s_C_000224_T001_d__"
"TBL1Y"	1	10	"RP/somatic/s_C_000224_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000056_T001_d__"
"USP9Y"	1	24	"RP/somatic/s_C_000056_T001_d__"
"DDX3Y"	1	9	"RP/somatic/s_C_000056_T001_d__"
"UTY"	1	19	"RP/somatic/s_C_000056_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000056_T001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_000056_T001_d__"
"KDM5D"	1	22	"RP/somatic/s_C_000056_T001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000056_T001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_000056_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000056_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000056_T001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_000056_T001_d__"
"ZFY"	1	11	"RP/somatic/s_C_000056_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000056_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000056_T001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000056_T001_d__"
"TBL1Y"	1	8	"RP/somatic/s_C_000056_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000042_T001_d__"
"USP9Y"	1	20	"RP/somatic/s_C_000042_T001_d__"
"DDX3Y"	1	10	"RP/somatic/s_C_000042_T001_d__"
"UTY"	1	15	"RP/somatic/s_C_000042_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000042_T001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_000042_T001_d__"
"KDM5D"	1	23	"RP/somatic/s_C_000042_T001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000042_T001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_000042_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000042_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000042_T001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000042_T001_d__"
"ZFY"	1	9	"RP/somatic/s_C_000042_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000042_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000042_T001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000042_T001_d__"
"TBL1Y"	1	3	"RP/somatic/s_C_000042_T001_d__"
"USP9Y"	1	30	"RP/somatic/s_C_002777_T001_d__"
"DDX3Y"	1	9	"RP/somatic/s_C_002777_T001_d__"
"UTY"	1	22	"RP/somatic/s_C_002777_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_002777_T001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_002777_T001_d__"
"KDM5D"	1	21	"RP/somatic/s_C_002777_T001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_002777_T001_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_002777_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_002777_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_002777_T001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_002777_T001_d__"
"ZFY"	1	12	"RP/somatic/s_C_002777_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_002777_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_002777_T001_d__"
"AMELY"	1	4	"RP/somatic/s_C_002777_T001_d__"
"TBL1Y"	1	7	"RP/somatic/s_C_002777_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000050_T001_d__"
"USP9Y"	1	26	"RP/somatic/s_C_000050_T001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_000050_T001_d__"
"UTY"	1	20	"RP/somatic/s_C_000050_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000050_T001_d__"
"NLGN4Y"	1	9	"RP/somatic/s_C_000050_T001_d__"
"KDM5D"	1	28	"RP/somatic/s_C_000050_T001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000050_T001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_000050_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000050_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000050_T001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_000050_T001_d__"
"ZFY"	1	11	"RP/somatic/s_C_000050_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000050_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000050_T001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000050_T001_d__"
"TBL1Y"	1	9	"RP/somatic/s_C_000050_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000041_T001_d__"
"USP9Y"	1	31	"RP/somatic/s_C_000041_T001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_000041_T001_d__"
"UTY"	1	23	"RP/somatic/s_C_000041_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000041_T001_d__"
"NLGN4Y"	1	9	"RP/somatic/s_C_000041_T001_d__"
"KDM5D"	1	29	"RP/somatic/s_C_000041_T001_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_000041_T001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_000041_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000041_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000041_T001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_000041_T001_d__"
"ZFY"	1	12	"RP/somatic/s_C_000041_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000041_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000041_T001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000041_T001_d__"
"TBL1Y"	1	9	"RP/somatic/s_C_000041_T001_d__"
"FAM197Y1"	1	2	"RP/somatic/s_C_000228_T001_d__"
"USP9Y"	1	47	"RP/somatic/s_C_000228_T001_d__"
"DDX3Y"	1	17	"RP/somatic/s_C_000228_T001_d__"
"UTY"	1	31	"RP/somatic/s_C_000228_T001_d__"
"TMSB4Y"	1	3	"RP/somatic/s_C_000228_T001_d__"
"NLGN4Y"	1	11	"RP/somatic/s_C_000228_T001_d__"
"KDM5D"	1	31	"RP/somatic/s_C_000228_T001_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_000228_T001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_000228_T001_d__"
"CYorf17"	1	4	"RP/somatic/s_C_000228_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000228_T001_d__"
"RPS4Y1"	1	8	"RP/somatic/s_C_000228_T001_d__"
"ZFY"	1	12	"RP/somatic/s_C_000228_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000228_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000228_T001_d__"
"RBMY1J"	1	1	"RP/somatic/s_C_000228_T001_d__"
"AMELY"	1	6	"RP/somatic/s_C_000228_T001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_000228_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000235_T001_d__"
"USP9Y"	1	18	"RP/somatic/s_C_000235_T001_d__"
"DDX3Y"	1	10	"RP/somatic/s_C_000235_T001_d__"
"UTY"	1	17	"RP/somatic/s_C_000235_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000235_T001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_000235_T001_d__"
"KDM5D"	1	23	"RP/somatic/s_C_000235_T001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000235_T001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_000235_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000235_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000235_T001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000235_T001_d__"
"ZFY"	1	10	"RP/somatic/s_C_000235_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000235_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000235_T001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000235_T001_d__"
"TBL1Y"	1	6	"RP/somatic/s_C_000235_T001_d__"
"FAM197Y1"	1	2	"RP/somatic/s_C_000240_T001_d__"
"USP9Y"	1	43	"RP/somatic/s_C_000240_T001_d__"
"DDX3Y"	1	16	"RP/somatic/s_C_000240_T001_d__"
"UTY"	1	29	"RP/somatic/s_C_000240_T001_d__"
"TMSB4Y"	1	3	"RP/somatic/s_C_000240_T001_d__"
"NLGN4Y"	1	11	"RP/somatic/s_C_000240_T001_d__"
"KDM5D"	1	32	"RP/somatic/s_C_000240_T001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000240_T001_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_000240_T001_d__"
"CYorf17"	1	4	"RP/somatic/s_C_000240_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000240_T001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_000240_T001_d__"
"ZFY"	1	12	"RP/somatic/s_C_000240_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000240_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000240_T001_d__"
"AMELY"	1	5	"RP/somatic/s_C_000240_T001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_000240_T001_d__"
"USP9Y"	1	3	"RP/somatic/s_C_000245_T001_d__"
"DDX3Y"	1	3	"RP/somatic/s_C_000245_T001_d__"
"UTY"	1	6	"RP/somatic/s_C_000245_T001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000245_T001_d__"
"NLGN4Y"	1	3	"RP/somatic/s_C_000245_T001_d__"
"KDM5D"	1	15	"RP/somatic/s_C_000245_T001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000245_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000245_T001_d__"
"SRY"	1	1	"RP/somatic/s_C_000245_T001_d__"
"RPS4Y1"	1	1	"RP/somatic/s_C_000245_T001_d__"
"ZFY"	1	6	"RP/somatic/s_C_000245_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000245_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000245_T001_d__"
"AMELY"	1	1	"RP/somatic/s_C_000245_T001_d__"
"TBL1Y"	1	3	"RP/somatic/s_C_000245_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_002796_T001_d__"
"USP9Y"	1	27	"RP/somatic/s_C_002796_T001_d__"
"DDX3Y"	1	10	"RP/somatic/s_C_002796_T001_d__"
"UTY"	1	22	"RP/somatic/s_C_002796_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_002796_T001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_002796_T001_d__"
"KDM5D"	1	26	"RP/somatic/s_C_002796_T001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_002796_T001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_002796_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_002796_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_002796_T001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_002796_T001_d__"
"ZFY"	1	10	"RP/somatic/s_C_002796_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_002796_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_002796_T001_d__"
"AMELY"	1	3	"RP/somatic/s_C_002796_T001_d__"
"TBL1Y"	1	6	"RP/somatic/s_C_002796_T001_d__"
"FAM197Y1"	1	2	"RP/somatic/s_C_006573_M001_d__"
"USP9Y"	1	43	"RP/somatic/s_C_006573_M001_d__"
"DDX3Y"	1	17	"RP/somatic/s_C_006573_M001_d__"
"UTY"	1	26	"RP/somatic/s_C_006573_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_006573_M001_d__"
"NLGN4Y"	1	11	"RP/somatic/s_C_006573_M001_d__"
"KDM5D"	1	32	"RP/somatic/s_C_006573_M001_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_006573_M001_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_006573_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_006573_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_006573_M001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_006573_M001_d__"
"ZFY"	1	12	"RP/somatic/s_C_006573_M001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_006573_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_006573_M001_d__"
"AMELY"	1	6	"RP/somatic/s_C_006573_M001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_006573_M001_d__"
"FAM197Y1"	1	2	"RP/somatic/s_C_006573_M002_d__"
"USP9Y"	1	43	"RP/somatic/s_C_006573_M002_d__"
"DDX3Y"	1	17	"RP/somatic/s_C_006573_M002_d__"
"UTY"	1	26	"RP/somatic/s_C_006573_M002_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_006573_M002_d__"
"NLGN4Y"	1	11	"RP/somatic/s_C_006573_M002_d__"
"KDM5D"	1	32	"RP/somatic/s_C_006573_M002_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_006573_M002_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_006573_M002_d__"
"CYorf17"	1	4	"RP/somatic/s_C_006573_M002_d__"
"SRY"	1	3	"RP/somatic/s_C_006573_M002_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_006573_M002_d__"
"ZFY"	1	12	"RP/somatic/s_C_006573_M002_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_006573_M002_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_006573_M002_d__"
"AMELY"	1	6	"RP/somatic/s_C_006573_M002_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_006573_M002_d__"
"USP9Y"	1	20	"RP/somatic/s_C_000157_T001_d__"
"DDX3Y"	1	10	"RP/somatic/s_C_000157_T001_d__"
"UTY"	1	19	"RP/somatic/s_C_000157_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000157_T001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_000157_T001_d__"
"KDM5D"	1	24	"RP/somatic/s_C_000157_T001_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_000157_T001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_000157_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000157_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000157_T001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000157_T001_d__"
"ZFY"	1	9	"RP/somatic/s_C_000157_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000157_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000157_T001_d__"
"AMELY"	1	2	"RP/somatic/s_C_000157_T001_d__"
"TBL1Y"	1	5	"RP/somatic/s_C_000157_T001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000022_T001_d__"
"USP9Y"	1	10	"RP/somatic/s_C_000022_T001_d__"
"DDX3Y"	1	6	"RP/somatic/s_C_000022_T001_d__"
"UTY"	1	13	"RP/somatic/s_C_000022_T001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000022_T001_d__"
"NLGN4Y"	1	6	"RP/somatic/s_C_000022_T001_d__"
"KDM5D"	1	19	"RP/somatic/s_C_000022_T001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000022_T001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000022_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000022_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_000022_T001_d__"
"RPS4Y1"	1	2	"RP/somatic/s_C_000022_T001_d__"
"ZFY"	1	8	"RP/somatic/s_C_000022_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000022_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000022_T001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000022_T001_d__"
"TBL1Y"	1	5	"RP/somatic/s_C_000022_T001_d__"
"USP9Y"	1	24	"RP/somatic/s_C_002765_T001_d__"
"DDX3Y"	1	14	"RP/somatic/s_C_002765_T001_d__"
"UTY"	1	20	"RP/somatic/s_C_002765_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_002765_T001_d__"
"NLGN4Y"	1	4	"RP/somatic/s_C_002765_T001_d__"
"KDM5D"	1	18	"RP/somatic/s_C_002765_T001_d__"
"EIF1AY"	1	5	"RP/somatic/s_C_002765_T001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_002765_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_002765_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_002765_T001_d__"
"RPS4Y1"	1	3	"RP/somatic/s_C_002765_T001_d__"
"ZFY"	1	10	"RP/somatic/s_C_002765_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_002765_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_002765_T001_d__"
"AMELY"	1	2	"RP/somatic/s_C_002765_T001_d__"
"TBL1Y"	1	4	"RP/somatic/s_C_002765_T001_d__"
"FAM197Y1"	1	2	"RP/somatic/s_C_002787_T001_d__"
"USP9Y"	1	45	"RP/somatic/s_C_002787_T001_d__"
"DDX3Y"	1	16	"RP/somatic/s_C_002787_T001_d__"
"UTY"	1	29	"RP/somatic/s_C_002787_T001_d__"
"TMSB4Y"	1	3	"RP/somatic/s_C_002787_T001_d__"
"NLGN4Y"	1	10	"RP/somatic/s_C_002787_T001_d__"
"KDM5D"	1	31	"RP/somatic/s_C_002787_T001_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_002787_T001_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_002787_T001_d__"
"CYorf17"	1	4	"RP/somatic/s_C_002787_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_002787_T001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_002787_T001_d__"
"ZFY"	1	12	"RP/somatic/s_C_002787_T001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_002787_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_002787_T001_d__"
"AMELY"	1	5	"RP/somatic/s_C_002787_T001_d__"
"TBL1Y"	1	12	"RP/somatic/s_C_002787_T001_d__"
"AC006156.1"	1	15	"RP/somatic/s_C_2V50AE_M001_d__"
"TSPY6P"	1	4	"RP/somatic/s_C_2V50AE_M001_d__"
"TSPY10"	1	3	"RP/somatic/s_C_2V50AE_M001_d__"
"SLC9B1P1"	1	4	"RP/somatic/s_C_2V50AE_M001_d__"
"DAZ3"	1	4	"RP/somatic/s_C_2V50AE_M001_d__"
"USP9Y"	1	60	"RP/somatic/s_C_2V50AE_M001_d__"
"DAZ4"	1	4	"RP/somatic/s_C_2V50AE_M001_d__"
"DDX3Y"	1	18	"RP/somatic/s_C_2V50AE_M001_d__"
"UTY"	1	51	"RP/somatic/s_C_2V50AE_M001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_2V50AE_M001_d__"
"NLGN4Y"	1	16	"RP/somatic/s_C_2V50AE_M001_d__"
"KDM5D"	1	33	"RP/somatic/s_C_2V50AE_M001_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_2V50AE_M001_d__"
"RPS4Y2"	1	7	"RP/somatic/s_C_2V50AE_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_2V50AE_M001_d__"
"RBMY1A1"	1	8	"RP/somatic/s_C_2V50AE_M001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_2V50AE_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_2V50AE_M001_d__"
"RPS4Y1"	1	10	"RP/somatic/s_C_2V50AE_M001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_2V50AE_M001_d__"
"ZFY"	1	15	"RP/somatic/s_C_2V50AE_M001_d__"
"TGIF2LY"	1	4	"RP/somatic/s_C_2V50AE_M001_d__"
"PCDH11Y"	1	43	"RP/somatic/s_C_2V50AE_M001_d__"
"TSPY2"	1	7	"RP/somatic/s_C_2V50AE_M001_d__"
"RBMY1J"	1	15	"RP/somatic/s_C_2V50AE_M001_d__"
"AMELY"	1	7	"RP/somatic/s_C_2V50AE_M001_d__"
"TBL1Y"	1	19	"RP/somatic/s_C_2V50AE_M001_d__"
"TSPY4"	1	4	"RP/somatic/s_C_2V50AE_M001_d__"
"TSPY8"	1	7	"RP/somatic/s_C_2V50AE_M001_d__"
"TSPY3"	1	13	"RP/somatic/s_C_2V50AE_M001_d__"
"TSPY1"	1	13	"RP/somatic/s_C_2V50AE_M001_d__"
"DAZ2"	1	3	"RP/somatic/s_C_2V50AE_M001_d__"
"AC006156.1"	1	13	"RP/somatic/s_C_RYFN34_P002_d__"
"TSPY6P"	1	3	"RP/somatic/s_C_RYFN34_P002_d__"
"TSPY10"	1	2	"RP/somatic/s_C_RYFN34_P002_d__"
"SLC9B1P1"	1	4	"RP/somatic/s_C_RYFN34_P002_d__"
"DAZ3"	1	4	"RP/somatic/s_C_RYFN34_P002_d__"
"USP9Y"	1	58	"RP/somatic/s_C_RYFN34_P002_d__"
"DAZ4"	1	3	"RP/somatic/s_C_RYFN34_P002_d__"
"DDX3Y"	1	14	"RP/somatic/s_C_RYFN34_P002_d__"
"UTY"	1	42	"RP/somatic/s_C_RYFN34_P002_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_RYFN34_P002_d__"
"NLGN4Y"	1	17	"RP/somatic/s_C_RYFN34_P002_d__"
"KDM5D"	1	31	"RP/somatic/s_C_RYFN34_P002_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_RYFN34_P002_d__"
"RPS4Y2"	1	7	"RP/somatic/s_C_RYFN34_P002_d__"
"CYorf17"	1	3	"RP/somatic/s_C_RYFN34_P002_d__"
"RBMY1A1"	1	8	"RP/somatic/s_C_RYFN34_P002_d__"
"RBMY1E"	1	4	"RP/somatic/s_C_RYFN34_P002_d__"
"SRY"	1	3	"RP/somatic/s_C_RYFN34_P002_d__"
"RPS4Y1"	1	10	"RP/somatic/s_C_RYFN34_P002_d__"
"RBMY1F"	1	3	"RP/somatic/s_C_RYFN34_P002_d__"
"ZFY"	1	15	"RP/somatic/s_C_RYFN34_P002_d__"
"TGIF2LY"	1	4	"RP/somatic/s_C_RYFN34_P002_d__"
"PCDH11Y"	1	42	"RP/somatic/s_C_RYFN34_P002_d__"
