"arm"	"tcn"	"lcn"	"cn_length"	"arm_length"	"frac_of_arm"	"cn_state"	"WGD"	"fcna"	"AS"	"ID"
"7q"	4	1	100396819	100396819	1	"CNLOH AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"8p"	1	0	28629236	28629236	1	"LOSS BEFORE & AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"8q"	8	3	97536461	97536461	1	"AMP"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"9p"	3	1	46945829	46945829	1	"LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"9q"	3	1	92452790	92452790	1	"LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"10p"	2	1	37744935	37744935	1	"DOUBLE LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"10q"	2	1	95926465	95926465	1	"DOUBLE LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"11p"	2	0	51319105	51319105	1	"LOSS BEFORE"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"11q"	3	1	61559435	76592596	0.8	"LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"12p"	3	0	32017202	32017202	1	"CNLOH BEFORE & LOSS"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"12q"	5	2	94664100	94664100	1	"GAIN"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"13q"	4	1	93122074	93122074	1	"CNLOH AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"14q"	4	2	40068523	40068523	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"16p"	4	2	33256809	35220310	0.94	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"16q"	3	1	54547399	54547399	1	"LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"17p"	4	2	22148456	22148456	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"18p"	3	1	14736748	14736748	1	"LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"18q"	3	1	59002457	59002457	1	"LOSS AFTER"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"19p"	4	2	23475082	23475082	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"19q"	4	2	34414558	34414558	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"20p"	4	2	26023705	26023705	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"20q"	4	2	36311068	36311068	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"21q"	4	2	34372721	34372721	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"22q"	4	2	34009657	34009657	1	"TETRAPLOID"	TRUE	0.784026505531483	7	"02-IM6_P-0011475-N01-IM6/coun"
"1p"	1	0	115098418	119670923	0.96	"HETLOSS"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"2p"	2	1	70544198	84425001	0.84	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"3p"	2	1	89054982	89054982	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"3q"	2	1	106857860	106857860	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"4p"	2	1	48257638	48257638	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"5p"	3	1	46187285	46187285	1	"GAIN"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"5q"	1	0	124375334	134081593	0.93	"HETLOSS"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"6p"	2	1	58436991	58436991	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"6q"	1	0	99003493	105270233	0.94	"HETLOSS"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"7p"	2	0	56101878	57407109	0.98	"CNLOH"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"7q"	4	0	100573569	100573569	1	"CNLOH & GAIN"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"8p"	1	0	38293318	39039302	0.98	"HETLOSS"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"8q"	3	1	87259363	87259363	1	"GAIN"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"9q"	2	1	92452821	92452821	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"10p"	2	1	37744888	37744888	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"10q"	2	1	95926464	95926464	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"11p"	1	0	51319115	51319115	1	"HETLOSS"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"12p"	2	1	34462046	34462046	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"12q"	2	1	98407356	98407356	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"14q"	2	1	86418608	86418608	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"15q"	2	1	80605635	80605635	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"16p"	2	1	33258700	34176704	0.97	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"16q"	1	0	45164902	45164902	1	"HETLOSS"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"17p"	0	0	10599489	11372405	0.93	"HOMDEL"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"17q"	3	1	58520144	58520144	1	"GAIN"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"18p"	2	1	14736513	14736513	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"18q"	2	1	59002802	59002802	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"19p"	2	1	23474882	23474882	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"19q"	2	1	34414568	34414568	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"20p"	2	1	26023705	26023705	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"20q"	2	1	36553131	36553131	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"21q"	2	1	34964821	34964821	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"22q"	2	1	34009419	34009419	1	"DIPLOID"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"23q"	1	0	83609750	83609750	1	"HETLOSS"	FALSE	0.527435768329855	7	"01-IM6_P-0024554-N01-IM6/coun"
"2p"	5	2	87763771	87763771	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"3p"	5	2	45708350	45708350	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"4q"	4	1	123727021	123727021	1	"CNLOH AFTER"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"5p"	4	2	40239168	42371136	0.95	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"6p"	5	2	53787916	53787916	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"7p"	5	2	52386455	52386455	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"7q"	5	2	69476899	69476899	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"8p"	2	0	43273584	43273584	1	"LOSS BEFORE"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"9p"	4	2	46945879	46945879	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"9q"	4	2	92452821	92452821	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"10p"	5	2	37744888	37744888	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"11p"	5	2	51111555	51111555	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"12p"	4	2	34462194	34462194	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"13q"	3	0	69891737	81793399	0.85	"CNLOH BEFORE & LOSS"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"14q"	4	2	86418573	86418573	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"15q"	2	0	60322465	73290704	0.82	"LOSS BEFORE"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"16p"	4	2	35220760	35220760	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"17p"	4	2	22148306	22148306	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"17q"	4	2	58520003	58520003	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"18p"	4	1	14736498	14736498	1	"CNLOH AFTER"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"18q"	4	1	59002486	59002486	1	"CNLOH AFTER"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"19p"	4	2	23474882	23474882	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"19q"	4	2	33606387	33606387	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"20p"	4	2	26023719	26023719	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"20q"	4	2	36310991	36310991	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"21q"	4	2	34372706	34372706	1	"TETRAPLOID"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"22q"	5	2	33025062	33025062	1	"GAIN"	TRUE	0.791792722053232	7	"01-IM5_P-0004892-N01-IM5/coun"
"1p"	2	1	107078950	119123927	0.9	"DOUBLE LOSS AFTER"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"4p"	2	0	48257467	48257467	1	"LOSS BEFORE"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"4q"	2	0	140602433	140602433	1	"LOSS BEFORE"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"5p"	2	1	33599000	33599000	1	"DOUBLE LOSS AFTER"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"6p"	5	3	51313035	51313035	1	"TRUE:2:3"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"6q"	2	1	102633900	111968692	0.92	"DOUBLE LOSS AFTER"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"7p"	5	2	50179960	52528141	0.96	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"7q"	3	1	81156015	93767732	0.87	"LOSS AFTER"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"8p"	2	0	37753556	42856354	0.88	"LOSS BEFORE"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"9p"	4	2	46945879	46945879	1	"TETRAPLOID"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"9q"	4	2	86343371	92179203	0.94	"TETRAPLOID"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"10p"	5	2	35343853	37744595	0.94	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"11p"	2	0	44043479	48401534	0.91	"LOSS BEFORE"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"12p"	5	2	34462144	34462144	1	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"12q"	5	2	98407356	98407356	1	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"13q"	2	0	95361578	95361578	1	"LOSS BEFORE"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"14q"	4	2	86418606	86418606	1	"TETRAPLOID"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"15q"	2	0	69422650	80387842	0.86	"LOSS BEFORE"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"16p"	5	2	30018328	35220679	0.85	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"16q"	2	1	43449849	54307024	0.8	"DOUBLE LOSS AFTER"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"17p"	5	2	22148470	22148470	1	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"17q"	5	2	58520144	58520144	1	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"18p"	3	1	14736513	14736513	1	"LOSS AFTER"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"18q"	3	1	59002560	59002560	1	"LOSS AFTER"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"19q"	4	2	33606518	33606518	1	"TETRAPLOID"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"20p"	2	0	25748946	25748946	1	"LOSS BEFORE"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"20q"	6	2	16429600	16429600	1	"AMP"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"21q"	4	2	35773062	35773062	1	"TETRAPLOID"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"22q"	5	2	34009436	34009436	1	"GAIN"	TRUE	0.870974569021046	7	"02-IM6_P-0004892-N01-IM6/coun"
"1p"	2	1	120534257	120534257	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"1q"	2	1	125135116	125135116	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"2p"	2	1	87764421	87764421	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"2q"	2	1	150656129	150656129	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"3p"	2	1	89054982	89054982	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"3q"	2	1	106857465	106857465	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"4p"	2	1	48257467	48257467	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"4q"	2	1	140602433	140602433	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"5p"	2	1	46187154	46187154	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"5q"	2	1	134121858	134121858	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"6p"	2	1	58437066	58437066	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"6q"	2	1	111968817	111968817	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"7p"	3	1	56381791	56381791	1	"GAIN"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"7q"	3	1	100396819	100396819	1	"GAIN"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"8p"	2	1	43273787	43273787	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"8q"	2	1	102347574	102347574	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"9p"	2	1	46945699	46945699	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"9q"	2	1	92452742	92452742	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"10p"	2	1	37744954	37744954	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"10q"	2	1	95926465	95926465	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"11p"	2	1	51319102	51319102	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"11q"	2	1	81851595	81851595	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"12p"	2	1	34462194	34462194	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"12q"	2	1	98407356	98407356	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"13q"	2	1	93122224	93122224	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"14q"	2	1	86418605	86418605	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"15q"	2	1	80605821	80605821	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"16p"	2	1	35220729	35220729	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"16q"	2	1	54547202	54547202	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"17p"	2	1	22148367	22148367	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"17q"	2	1	58520144	58520144	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"18p"	2	1	14736598	14736598	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"18q"	2	1	59002562	59002562	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"19p"	2	1	23475032	23475032	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"19q"	2	1	34414618	34414618	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"20p"	2	1	26023705	26023705	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"20q"	2	1	36553131	36553131	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"21q"	1	0	34964821	34964821	1	"HETLOSS"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"22q"	2	1	34009457	34009457	1	"DIPLOID"	FALSE	0.126314995541917	7	"01-IM6_P-0036756-N01-IM6/coun"
"1p"	3	1	115673132	119042989	0.97	"LOSS AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"1q"	5	2	122133216	122133216	1	"GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"2q"	4	1	123267629	134374029	0.92	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"3p"	6	3	82803943	82803943	1	"AMP (BALANCED)"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"3q"	6	3	106846296	106846296	1	"AMP (BALANCED)"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"4p"	6	1	28769064	28769064	1	"AMP"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"4q"	5	1	106769900	113101293	0.94	"LOSS & GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"5p"	4	1	46187141	46187141	1	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"5q"	4	1	116307009	134121750	0.87	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"6p"	6	2	58436966	58436966	1	"AMP"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"6q"	3	0	91078116	108847000	0.84	"CNLOH BEFORE & LOSS"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"7p"	5	2	57723581	57723581	1	"GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"7q"	5	2	70798019	70798019	1	"GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"8p"	4	1	43273655	43273655	1	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"8q"	4	1	101904063	101904063	1	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"9p"	8	0	41612606	46945648	0.89	"TRUE:8:0"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"10p"	7	3	37744888	37744888	1	"AMP"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"10q"	2	1	91146350	94491062	0.96	"DOUBLE LOSS AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"11p"	5	2	51111555	51111555	1	"GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"11q"	5	2	74002345	76628509	0.97	"GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"12p"	3	1	34462204	34462204	1	"LOSS AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"12q"	3	1	98407206	98407206	1	"LOSS AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"14q"	4	1	86418608	86418608	1	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"16p"	3	1	35220760	35220760	1	"LOSS AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"17p"	6	3	14283156	15415833	0.93	"AMP (BALANCED)"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"18p"	4	1	14736398	14736398	1	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"18q"	4	1	58926428	58926428	1	"CNLOH AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"20p"	5	2	26023705	26023705	1	"GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"20q"	5	2	36311018	36311018	1	"GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"21q"	5	1	34372706	34372706	1	"LOSS & GAIN"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"22q"	2	1	13884436	13884436	1	"DOUBLE LOSS AFTER"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"23q"	0	0	3606521	3606521	1	"HOMDEL"	TRUE	1	7	"01-IM5_P-0008139-N01-IM5/coun"
"1p"	3	0	105591947	117636924	0.9	"CNLOH BEFORE & LOSS"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"1q"	5	2	82983416	82983416	1	"GAIN"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"2q"	2	0	102880287	109736509	0.94	"LOSS BEFORE"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"3q"	5	2	106849846	106849846	1	"GAIN"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"4p"	3	1	28768956	28768956	1	"LOSS AFTER"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"4q"	3	1	140602483	140602483	1	"LOSS AFTER"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"5p"	2	0	45110741	46186889	0.98	"LOSS BEFORE"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"5q"	2	0	114917402	132732448	0.87	"LOSS BEFORE"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"6p"	5	2	54234090	54234090	1	"GAIN"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"7p"	4	2	57723586	57723586	1	"TETRAPLOID"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"7q"	4	2	70798050	70798050	1	"TETRAPLOID"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"8p"	3	0	43273655	43273655	1	"CNLOH BEFORE & LOSS"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"8q"	3	0	101904163	101904163	1	"CNLOH BEFORE & LOSS"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"9q"	4	2	92452821	92452821	1	"TETRAPLOID"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"10p"	2	0	37744888	37744888	1	"LOSS BEFORE"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"10q"	2	0	94944265	94944265	1	"LOSS BEFORE"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"11p"	1	0	43835916	51111621	0.86	"LOSS BEFORE & AFTER"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"13q"	1	0	76587277	76587277	1	"LOSS BEFORE & AFTER"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"14q"	3	1	86418450	86418450	1	"LOSS AFTER"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
"15q"	2	0	80605735	80605735	1	"LOSS BEFORE"	TRUE	0.864189501580042	7	"03-IM5_P-0008139-N01-IM5/coun"
